116,0,0,0,6,3,1,6,3,1,116,5592.211426
117,0,0,0,7,3,1,7,3,1,117,7752.006836
118,0,0,0,8,3,1,8,3,1,118,9569.689453
119,0,0,0,9,3,1,9,3,1,119,1585.131470
120,0,0,0,0,4,1,0,4,1,120,1055.635254
121,0,0,0,1,4,1,1,4,1,121,7316.812988
122,0,0,0,2,4,1,2,4,1,122,5839.411621
123,0,0,0,3,4,1,3,4,1,123,9386.273438
124,0,0,0,4,4,1,4,4,1,124,3310.647949
125,0,0,0,5,4,1,5,4,1,125,7115.390137
126,0,0,0,6,4,1,6,4,1,126,6150.090332
127,0,0,0,7,4,1,7,4,1,127,1152.684082
128,0,0,0,8,4,1,8,4,1,128,4466.688965
129,0,0,0,9,4,1,9,4,1,129,626.850220
130,0,0,0,0,5,1,0,5,1,130,5634.021973
131,0,0,0,1,5,1,1,5,1,131,9773.247070
132,0,0,0,2,5,1,2,5,1,132,6002.380371
133,0,0,0,3,5,1,3,5,1,133,7990.661133
134,0,0,0,4,5,1,4,5,1,134,5148.777832
135,0,0,0,5,5,1,5,5,1,135,3852.046143
136,0,0,0,6,5,1,6,5,1,136,3571.276123
137,0,0,0,7,5,1,7,5,1,137,2837.611084
138,0,0,0,8,5,1,8,5,1,138,7028.412598
139,0,0,0,9,5,1,9,5,1,139,1704.153564
140,0,0,0,0,6,1,0,6,1,140,1279.641113
141,0,0,0,1,6,1,1,6,1,141,704.977600
142,0,0,0,2,6,1,2,6,1,142,6092.410156
143,0,0,0,3,6,1,3,6,1,143,9579.759766
144,0,0,0,4,6,1,4,6,1,144,3250.831543
145,0,0,0,5,6,1,5,6,1,145,5595.263184
146,0,0,0,6,6,1,6,6,1,146,6217.840820
147,0,0,0,7,6,1,7,6,1,147,3196.508545
148,0,0,0,8,6,1,8,6,1,148,5286.721680
149,0,0,0,9,6,1,9,6,1,149,6241.035645
150,0,0,0,0,7,1,0,7,1,150,7791.680664
151,0,0,0,1,7,1,1,7,1,151,6631.367188
152,0,0,0,2,7,1,2,7,1,152,4437.696289
153,0,0,0,3,7,1,3,7,1,153,8642.231445
154,0,0,0,4,7,1,4,7,1,154,6355.784668
155,0,0,0,5,7,1,5,7,1,155,7639.698242
156,0,0,0,6,7,1,6,7,1,156,9299.905273
157,0,0,0,7,7,1,7,7,1,157,6432.081055
158,0,0,0,8,7,1,8,7,1,158,7753.837891
159,0,0,0,9,7,1,9,7,1,159,3460.798828
160,0,0,0,0,0,2,0,0,2,160,8841.211914
161,0,0,0,1,0,2,1,0,2,161,5639.210449
162,0,0,0,2,0,2,2,0,2,162,94.912567
163,0,0,0,3,0,2,3,0,2,163,6177.861816
164,0,0,0,4,0,2,4,0,2,164,2580.950195
165,0,0,0,5,0,2,5,0,2,165,5407.269531
166,0,0,0,6,0,2,6,0,2,166,7848.140137
167,0,0,0,7,0,2,7,0,2,167,1686.757935
168,0,0,0,8,0,2,8,0,2,168,9925.229492
169,0,0,0,9,0,2,9,0,2,169,1233.252930
170,0,0,0,0,1,2,0,1,2,170,8374.889648
171,0,0,0,1,1,2,1,1,2,171,1344.035156
172,0,0,0,2,1,2,2,1,2,172,1477.401123
173,0,0,0,3,1,2,3,1,2,173,2287.972656
174,0,0,0,4,1,2,4,1,2,174,6219.366699
175,0,0,0,5,1,2,5,1,2,175,351.573242
176,0,0,0,6,1,2,6,1,2,176,133.976257
177,0,0,0,7,1,2,7,1,2,177,9381.083984
178,0,0,0,8,1,2,8,1,2,178,5461.592773
179,0,0,0,9,1,2,9,1,2,179,1941.587646
180,0,0,0,0,2,2,0,2,2,180,4775.230957
181,0,0,0,1,2,2,1,2,2,181,5132.297852
182,0,0,0,2,2,2,2,2,2,182,5452.437012
183,0,0,0,3,2,2,3,2,2,183,1427.655762
184,0,0,0,4,2,2,4,2,2,184,4369.640137
185,0,0,0,5,2,2,5,2,2,185,2915.128174
186,0,0,0,6,2,2,6,2,2,186,236.823639
187,0,0,0,7,2,2,7,2,2,187,9177.526367
188,0,0,0,8,2,2,8,2,2,188,5298.928711
189,0,0,0,9,2,2,9,2,2,189,6129.337402
190,0,0,0,0,3,2,0,3,2,190,6985.381836
191,0,0,0,1,3,2,1,3,2,191,6576.738770
192,0,0,0,2,3,2,2,3,2,192,9717.704102
193,0,0,0,3,3,2,3,3,2,193,4368.419434
194,0,0,0,4,3,2,4,3,2,194,3736.686523
195,0,0,0,5,3,2,5,3,2,195,4044.007568
196,0,0,0,6,3,2,6,3,2,196,7763.603516
197,0,0,0,7,3,2,7,3,2,197,8046.815430
198,0,0,0,8,3,2,8,3,2,198,1774.346069
199,0,0,0,9,3,2,9,3,2,199,5156.712402
200,0,0,0,0,4,2,0,4,2,200,1423.993652
201,0,0,0,1,4,2,1,4,2,201,8041.932617
202,0,0,0,2,4,2,2,4,2,202,2940.763428
203,0,0,0,3,4,2,3,4,2,203,5954.771484
204,0,0,0,4,4,2,4,4,2,204,2877.895508
205,0,0,0,5,4,2,5,4,2,205,1923.886841
206,0,0,0,6,4,2,6,4,2,206,7207.861328
207,0,0,0,7,4,2,7,4,2,207,3480.330811
208,0,0,0,8,4,2,8,4,2,208,5121.616211
209,0,0,0,9,4,2,9,4,2,209,3325.296875
210,0,0,0,0,5,2,0,5,2,210,811.487122
211,0,0,0,1,5,2,1,5,2,211,2623.065918
212,0,0,0,2,5,2,2,5,2,212,7693.716309
213,0,0,0,3,5,2,3,5,2,213,6019.470703
214,0,0,0,4,5,2,4,5,2,214,268.868073
215,0,0,0,5,5,2,5,5,2,215,5322.428223
216,0,0,0,6,5,2,6,5,2,216,5307.168945
217,0,0,0,7,5,2,7,5,2,217,9269.082031
218,0,0,0,8,5,2,8,5,2,218,2583.086670
219,0,0,0,9,5,2,9,5,2,219,1199.072266
220,0,0,0,0,6,2,0,6,2,220,2208.319336
221,0,0,0,1,6,2,1,6,2,221,6004.516602
222,0,0,0,2,6,2,2,6,2,222,6952.727051
223,0,0,0,3,6,2,3,6,2,223,3676.870117
224,0,0,0,4,6,2,4,6,2,224,67.140724
225,0,0,0,5,6,2,5,6,2,225,401.318420
226,0,0,0,6,6,2,6,6,2,226,8300.119141
227,0,0,0,7,6,2,7,6,2,227,649.433899
228,0,0,0,8,6,2,8,6,2,228,2216.864502
229,0,0,0,9,6,2,9,6,2,229,6408.886719
230,0,0,0,0,7,2,0,7,2,230,7926.572754
231,0,0,0,1,7,2,1,7,2,231,3766.289307
232,0,0,0,2,7,2,2,7,2,232,2054.811279
233,0,0,0,3,7,2,3,7,2,233,3802.301025
234,0,0,0,4,7,2,4,7,2,234,1607.715088
235,0,0,0,5,7,2,5,7,2,235,5391.094727
236,0,0,0,6,7,2,6,7,2,236,8413.038086
237,0,0,0,7,7,2,7,7,2,237,3316.141357
238,0,0,0,8,7,2,8,7,2,238,446.485809
239,0,0,0,9,7,2,9,7,2,239,7299.112305
240,1,0,0,0,0,0,10,0,0,0,5716.727539
241,1,0,0,1,0,0,11,0,0,1,7421.491211
242,1,0,0,2,0,0,12,0,0,2,4789.269531
243,1,0,0,3,0,0,13,0,0,3,174.871063
244,1,0,0,4,0,0,14,0,0,4,1739.249878
245,1,0,0,5,0,0,15,0,0,5,8309.884766
246,1,0,0,6,0,0,16,0,0,6,6521.500488
247,1,0,0,7,0,0,17,0,0,7,7976.012207
248,1,0,0,8,0,0,18,0,0,8,768.456116
249,1,0,0,9,0,0,19,0,0,9,9649.037109
250,1,0,0,0,1,0,10,1,0,10,56.459244
251,1,0,0,1,1,0,11,1,0,11,6217.535645
252,1,0,0,2,1,0,12,1,0,12,4992.217773
253,1,0,0,3,1,0,13,1,0,13,3667.409424
254,1,0,0,4,1,0,14,1,0,14,7326.273438
255,1,0,0,5,1,0,15,1,0,15,8250.068359
256,1,0,0,6,1,0,16,1,0,16,1923.581665
257,1,0,0,7,1,0,17,1,0,17,136.417740
258,1,0,0,8,1,0,18,1,0,18,7088.534180
259,1,0,0,9,1,0,19,1,0,19,8584.551758
260,1,0,0,0,2,0,10,2,0,20,670.186523
261,1,0,0,1,2,0,11,2,0,21,8807.031250
262,1,0,0,2,2,0,12,2,0,22,3864.864014
263,1,0,0,3,2,0,13,2,0,23,7332.682129
264,1,0,0,4,2,0,14,2,0,24,4866.786621
265,1,0,0,5,2,0,15,2,0,25,1866.511963
266,1,0,0,6,2,0,16,2,0,26,6819.360840
267,1,0,0,7,2,0,17,2,0,27,4822.535156
268,1,0,0,8,2,0,18,2,0,28,5077.059082
269,1,0,0,9,2,0,19,2,0,29,7980.895508
270,1,0,0,0,3,0,10,3,0,30,3887.752930
271,1,0,0,1,3,0,11,3,0,31,451.979126
272,1,0,0,2,3,0,12,3,0,32,8483.535156
273,1,0,0,3,3,0,13,3,0,33,4473.708496
274,1,0,0,4,3,0,14,3,0,34,1479.232178
275,1,0,0,5,3,0,15,3,0,35,4843.592773
276,1,0,0,6,3,0,16,3,0,36,8673.054688
277,1,0,0,7,3,0,17,3,0,37,9222.388672
278,1,0,0,8,3,0,18,3,0,38,5052.339355
279,1,0,0,9,3,0,19,3,0,39,9361.857422
280,1,0,0,0,4,0,10,4,0,40,3334.146973
281,1,0,0,1,4,0,11,4,0,41,8814.050781
282,1,0,0,2,4,0,12,4,0,42,882.595337
283,1,0,0,3,4,0,13,4,0,43,2056.947510
284,1,0,0,4,4,0,14,4,0,44,2676.167969
285,1,0,0,5,4,0,15,4,0,45,4540.849121
286,1,0,0,6,4,0,16,4,0,46,4338.511230
287,1,0,0,7,4,0,17,4,0,47,4097.415039
288,1,0,0,8,4,0,18,4,0,48,6382.946289
289,1,0,0,9,4,0,19,4,0,49,2785.729492
290,1,0,0,0,5,0,10,5,0,50,4967.192871
291,1,0,0,1,5,0,11,5,0,51,5751.518066
292,1,0,0,2,5,0,12,5,0,52,1914.731323
293,1,0,0,3,5,0,13,5,0,53,1366.313721
294,1,0,0,4,5,0,14,5,0,54,3713.797363
295,1,0,0,5,5,0,15,5,0,55,5984.679688
296,1,0,0,6,5,0,16,5,0,56,1971.800903
297,1,0,0,7,5,0,17,5,0,57,8399.914063
298,1,0,0,8,5,0,18,5,0,58,2581.865723
299,1,0,0,9,5,0,19,5,0,59,4729.453125
300,1,0,0,0,6,0,10,6,0,60,3927.732178
301,1,0,0,1,6,0,11,6,0,61,5246.437012
302,1,0,0,2,6,0,12,6,0,62,2045.350464
303,1,0,0,3,6,0,13,6,0,63,1897.335815
304,1,0,0,4,6,0,14,6,0,64,9049.958984
305,1,0,0,5,6,0,15,6,0,65,100.405899
306,1,0,0,6,6,0,16,6,0,66,6528.824707
307,1,0,0,7,6,0,17,6,0,67,2188.177002
308,1,0,0,8,6,0,18,6,0,68,4316.843262
309,1,0,0,9,6,0,19,6,0,69,3788.567871
310,1,0,0,0,7,0,10,7,0,70,3265.785645
311,1,0,0,1,7,0,11,7,0,71,9765.618164
312,1,0,0,2,7,0,12,7,0,72,4647.053711
313,1,0,0,3,7,0,13,7,0,73,4334.543945
314,1,0,0,4,7,0,14,7,0,74,4849.085938
315,1,0,0,5,7,0,15,7,0,75,1854.609863
316,1,0,0,6,7,0,16,7,0,76,8348.337891
317,1,0,0,7,7,0,17,7,0,77,1858.882446
318,1,0,0,8,7,0,18,7,0,78,785.546448
319,1,0,0,9,7,0,19,7,0,79,5332.804199
320,1,0,0,0,0,1,10,0,1,80,3603.625488
321,1,0,0,1,0,1,11,0,1,81,372.325806
322,1,0,0,2,0,1,12,0,1,82,8364.512695
323,1,0,0,3,0,1,13,0,1,83,5366.375000
324,1,0,0,4,0,1,14,0,1,84,8804.589844
325,1,0,0,5,0,1,15,0,1,85,8025.757813
326,1,0,0,6,0,1,16,0,1,86,8158.818359
327,1,0,0,7,0,1,17,0,1,87,164.189575
328,1,0,0,8,0,1,18,0,1,88,4544.206055
329,1,0,0,9,0,1,19,0,1,89,2378.612549
330,1,0,0,0,1,1,10,1,1,90,4464.552734
331,1,0,0,1,1,1,11,1,1,91,905.179016
332,1,0,0,2,1,1,12,1,1,92,83.925903
333,1,0,0,3,1,1,13,1,1,93,2253.791992
334,1,0,0,4,1,1,14,1,1,94,5996.276855
335,1,0,0,5,1,1,15,1,1,95,904.568665
336,1,0,0,6,1,1,16,1,1,96,2105.166748
337,1,0,0,7,1,1,17,1,1,97,2731.406738
338,1,0,0,8,1,1,18,1,1,98,7147.129883
339,1,0,0,9,1,1,19,1,1,99,3080.538330
340,1,0,0,0,2,1,10,2,1,100,8556.474609
341,1,0,0,1,2,1,11,2,1,101,4853.053223
342,1,0,0,2,2,1,12,2,1,102,5129.246094
343,1,0,0,3,2,1,13,2,1,103,9785.455078
344,1,0,0,4,2,1,14,2,1,104,5413.067871
345,1,0,0,5,2,1,15,2,1,105,6594.134766
346,1,0,0,6,2,1,16,2,1,106,3305.765137
347,1,0,0,7,2,1,17,2,1,107,4060.487793
348,1,0,0,8,2,1,18,2,1,108,9159.825195
349,1,0,0,9,2,1,19,2,1,109,6669.819824
350,1,0,0,0,3,1,10,3,1,110,6024.963867
351,1,0,0,1,3,1,11,3,1,111,6382.641113
352,1,0,0,2,3,1,12,3,1,112,2807.092285
353,1,0,0,3,3,1,13,3,1,113,7733.695313
354,1,0,0,4,3,1,14,3,1,114,5271.462402
355,1,0,0,5,3,1,15,3,1,115,5956.907715
356,1,0,0,6,3,1,16,3,1,116,8255.867188
357,1,0,0,7,3,1,17,3,1,117,534.379089
358,1,0,0,8,3,1,18,3,1,118,4448.377930
359,1,0,0,9,3,1,19,3,1,119,626.239868
360,1,0,0,0,4,1,10,4,1,120,2820.520752
361,1,0,0,1,4,1,11,4,1,121,5592.821777
362,1,0,0,2,4,1,12,4,1,122,9598.681641
363,1,0,0,3,4,1,13,4,1,123,4456.312500
364,1,0,0,4,4,1,14,4,1,124,2728.965088
365,1,0,0,5,4,1,15,4,1,125,3957.334961
366,1,0,0,6,4,1,16,4,1,126,3379.009277
367,1,0,0,7,4,1,17,4,1,127,7056.794922
368,1,0,0,8,4,1,18,4,1,128,1402.935791
369,1,0,0,9,4,1,19,4,1,129,3609.729492
370,1,0,0,0,5,1,10,5,1,130,2105.777100
371,1,0,0,1,5,1,11,5,1,131,3704.336670
372,1,0,0,2,5,1,12,5,1,132,5339.518066
373,1,0,0,3,5,1,13,5,1,133,3072.298584
374,1,0,0,4,5,1,14,5,1,134,1172.826294
375,1,0,0,5,5,1,15,5,1,135,331.125824
376,1,0,0,6,5,1,16,5,1,136,5399.944824
377,1,0,0,7,5,1,17,5,1,137,8788.415039
378,1,0,0,8,5,1,18,5,1,138,9165.624023
379,1,0,0,9,5,1,19,5,1,139,2436.292725
380,1,0,0,0,6,1,10,6,1,140,6324.045898
381,1,0,0,1,6,1,11,6,1,141,7832.575684
382,1,0,0,2,6,1,12,6,1,142,5977.050293
383,1,0,0,3,6,1,13,6,1,143,1985.534302
384,1,0,0,4,6,1,14,6,1,144,2277.291016
385,1,0,0,5,6,1,15,6,1,145,2517.471924
386,1,0,0,6,6,1,16,6,1,146,5240.943359
387,1,0,0,7,6,1,17,6,1,147,1362.956665
388,1,0,0,8,6,1,18,6,1,148,1247.901855
389,1,0,0,9,6,1,19,6,1,149,8456.678711
390,1,0,0,0,7,1,10,7,1,150,6393.932617
391,1,0,0,1,7,1,11,7,1,151,8437.757813
392,1,0,0,2,7,1,12,7,1,152,6100.344727
393,1,0,0,3,7,1,13,7,1,153,2644.123779
394,1,0,0,4,7,1,14,7,1,154,6677.449707
395,1,0,0,5,7,1,15,7,1,155,1800.897217
396,1,0,0,6,7,1,16,7,1,156,5106.356934
397,1,0,0,7,7,1,17,7,1,157,3122.654053
398,1,0,0,8,7,1,18,7,1,158,8396.251953
399,1,0,0,9,7,1,19,7,1,159,248.115494
400,1,0,0,0,0,2,10,0,2,160,9757.377930
401,1,0,0,1,0,2,11,0,2,161,6790.368652
402,1,0,0,2,0,2,12,0,2,162,1739.860229
403,1,0,0,3,0,2,13,0,2,163,5556.199707
404,1,0,0,4,0,2,14,0,2,164,2675.862793
405,1,0,0,5,0,2,15,0,2,165,6915.799316
406,1,0,0,6,0,2,16,0,2,166,8488.723633
407,1,0,0,7,0,2,17,0,2,167,2627.338379
408,1,0,0,8,0,2,18,0,2,168,3438.215332
409,1,0,0,9,0,2,19,0,2,169,6925.565430
410,1,0,0,0,1,2,10,1,2,170,6902.981445
411,1,0,0,1,1,2,11,1,2,171,6057.313477
412,1,0,0,2,1,2,12,1,2,172,5116.428223
413,1,0,0,3,1,2,13,1,2,173,2020.020142
414,1,0,0,4,1,2,14,1,2,174,3124.790283
415,1,0,0,5,1,2,15,1,2,175,7192.907227
416,1,0,0,6,1,2,16,1,2,176,9360.636719
417,1,0,0,7,1,2,17,1,2,177,5186.315918
418,1,0,0,8,1,2,18,1,2,178,9389.325195
419,1,0,0,9,1,2,19,1,2,179,737.937561
420,1,0,0,0,2,2,10,2,2,180,2822.351807
421,1,0,0,1,2,2,11,2,2,181,9166.844727
422,1,0,0,2,2,2,12,2,2,182,4368.724609
423,1,0,0,3,2,2,13,2,2,183,4977.263672
424,1,0,0,4,2,2,14,2,2,184,2745.445068
425,1,0,0,5,2,2,15,2,2,185,947.294556
426,1,0,0,6,2,2,16,2,2,186,5958.128418
427,1,0,0,7,2,2,17,2,2,187,4669.942383
428,1,0,0,8,2,2,18,2,2,188,4523.758789
429,1,0,0,9,2,2,19,2,2,189,328.684326
430,1,0,0,0,3,2,10,3,2,190,1810.968384
431,1,0,0,1,3,2,11,3,2,191,686.971619
432,1,0,0,2,3,2,12,3,2,192,9045.991211
433,1,0,0,3,3,2,13,3,2,193,9140.904297
434,1,0,0,4,3,2,14,3,2,194,7946.714844
435,1,0,0,5,3,2,15,3,2,195,5445.417969
436,1,0,0,6,3,2,16,3,2,196,2638.935547
437,1,0,0,7,3,2,17,3,2,197,2664.876221
438,1,0,0,8,3,2,18,3,2,198,731.223511
439,1,0,0,9,3,2,19,3,2,199,8208.868164
440,1,0,0,0,4,2,10,4,2,200,7421.186035
441,1,0,0,1,4,2,11,4,2,201,9826.655273
442,1,0,0,2,4,2,12,4,2,202,2556.230469
443,1,0,0,3,4,2,13,4,2,203,9310.586914
444,1,0,0,4,4,2,14,4,2,204,4875.942383
445,1,0,0,5,4,2,15,4,2,205,3716.849365
446,1,0,0,6,4,2,16,4,2,206,6513.564941
447,1,0,0,7,4,2,17,4,2,207,7368.083496
448,1,0,0,8,4,2,18,4,2,208,464.491730
449,1,0,0,9,4,2,19,4,2,209,9013.641602
450,1,0,0,0,5,2,10,5,2,210,393.688782
451,1,0,0,1,5,2,11,5,2,211,8547.319336
452,1,0,0,2,5,2,12,5,2,212,2082.888428
453,1,0,0,3,5,2,13,5,2,213,7853.633301
454,1,0,0,4,5,2,14,5,2,214,5309.000000
455,1,0,0,5,5,2,15,5,2,215,1937.315063
456,1,0,0,6,5,2,16,5,2,216,180.059204
457,1,0,0,7,5,2,17,5,2,217,729.392395
458,1,0,0,8,5,2,18,5,2,218,9259.010742
459,1,0,0,9,5,2,19,5,2,219,106.814781
460,1,0,0,0,6,2,10,6,2,220,2350.535645
461,1,0,0,1,6,2,11,6,2,221,3966.185547
462,1,0,0,2,6,2,12,6,2,222,950.651550
463,1,0,0,3,6,2,13,6,2,223,8893.093750
464,1,0,0,4,6,2,14,6,2,224,208.441422
465,1,0,0,5,6,2,15,6,2,225,340.891754
466,1,0,0,6,6,2,16,6,2,226,4184.698242
467,1,0,0,7,6,2,17,6,2,227,5493.636719
468,1,0,0,8,6,2,18,6,2,228,1363.872192
469,1,0,0,9,6,2,19,6,2,229,4414.197266
470,1,0,0,0,7,2,10,7,2,230,8118.534180
471,1,0,0,1,7,2,11,7,2,231,8923.612305
472,1,0,0,2,7,2,12,7,2,232,4304.330566
473,1,0,0,3,7,2,13,7,2,233,9124.729492
474,1,0,0,4,7,2,14,7,2,234,3725.089111
475,1,0,0,5,7,2,15,7,2,235,1895.199463
476,1,0,0,6,7,2,16,7,2,236,9003.570313
477,1,0,0,7,7,2,17,7,2,237,5220.801270
478,1,0,0,8,7,2,18,7,2,238,1751.457275
479,1,0,0,9,7,2,19,7,2,239,8188.115723
